uf,season,week,P25,P50,P75,P90,P95
GO,2024-2025,5,808,1055,1098.9,1817.3000000000004,2101.1
GO,2024-2025,6,870.75,1126.5,1176,1989.700000000001,2458.2
GO,2024-2025,7,931,1222.5,1277,2090.1000000000004,2481.949999999999
GO,2024-2025,8,1021,1312,1369,2296.2000000000003,2782.0999999999985
GO,2024-2025,9,1062.75,1388,1465.45,2451,3069
GO,2024-2025,10,1150.75,1498,1577.45,2543.700000000001,3134.949999999999
GO,2024-2025,11,1252.75,1637.5,1717,2867.2000000000007,3386.899999999999
GO,2024-2025,12,1434.5,1848.5,1943,3350.600000000001,4023.3
GO,2024-2025,13,1738,2218,2342.45,3915.4000000000005,4772.499999999999
GO,2024-2025,14,2101,2725.5,2870.45,4799.000000000003,5868.1
GO,2024-2025,15,2490.75,3248,3403.45,5641.4000000000005,6781.15
GO,2024-2025,16,2941,3772.5,3940.9,6718.500000000002,8230.2
GO,2024-2025,17,3378.5,4390,4601.050000000001,7640.700000000004,9518.85
GO,2024-2025,18,3788.75,4920.5,5140.45,8754.000000000002,10473.35
GO,2024-2025,19,4125.5,5440,5718.8,9292.300000000007,11571.3
GO,2024-2025,20,4407,5720.5,6044.85,10084.7,12546.699999999997
GO,2024-2025,21,4627.75,6099,6391.25,10645.800000000001,12843.55
GO,2024-2025,22,4823,6318.5,6685.450000000001,11024.2,13578.25
GO,2024-2025,23,4914.5,6430,6783.9,11431.300000000003,14062.799999999997
GO,2024-2025,24,5027.5,6443.5,6713.25,11215.500000000002,13933.15
GO,2024-2025,25,5045,6572,6969.15,11755.5,14125.199999999999
GO,2024-2025,26,5122.25,6615.5,6949.050000000001,11522,13803.5
GO,2024-2025,27,5074,6547.5,6898.9,11813.700000000004,14145.45
GO,2024-2025,28,5002,6645.5,6981.9000000000005,11377.1,13494.049999999996
GO,2024-2025,29,4873.25,6386.5,6733.6,11059.5,13273.95
GO,2024-2025,30,4643,6022,6293,10391.5,13034.899999999996
GO,2024-2025,31,4183,5551.5,5839.45,9552.300000000001,11925.949999999997
GO,2024-2025,32,3800,5012,5256.35,8808.300000000001,10958.3
GO,2024-2025,33,3376.5,4352.5,4563.25,7798.800000000002,9886.35
GO,2024-2025,34,2859.75,3825.5,4007.8999999999996,6777.3,8214.7
GO,2024-2025,35,2512.25,3293,3489.45,5693.800000000004,7187.949999999999
GO,2024-2025,36,2126,2824,2965,5003.1,6114
GO,2024-2025,37,1799,2354,2479.45,4121.000000000002,4956.3499999999985
GO,2024-2025,38,1497.5,1955,2055,3418.2000000000003,4243.8499999999995
GO,2024-2025,39,1259.75,1634.5,1727.45,2873.4000000000005,3477.4499999999994
GO,2024-2025,40,1081,1426.5,1506,2573.1,3100.2
GO,2024-2025,41,947.75,1225.5,1291,2183.0000000000014,2737.2999999999993
GO,2024-2025,42,841,1110,1175,1944.1000000000001,2347.5499999999997
GO,2024-2025,43,791.75,1015.5,1066,1801.4000000000005,2189.499999999999
GO,2024-2025,44,725,949.5,1000.45,1685.3000000000004,2043.1999999999998
GO,2024-2025,45,698.75,898,942,1601.5000000000007,1898
GO,2024-2025,46,668,881,922,1541.2000000000003,1821.5499999999995
GO,2024-2025,47,659,838,883,1523.2000000000003,1799.2999999999997
GO,2024-2025,48,647.75,831,880,1461,1832.1499999999999
GO,2024-2025,49,648,840.5,882,1486.1000000000001,1757.5499999999995
GO,2024-2025,50,671,863,894,1502,1834.4499999999996
GO,2024-2025,51,670.5,858,899,1475.2000000000003,1811.8999999999992
GO,2024-2025,52,664.5,869,927.45,1565,1863.1499999999999
MA,2024-2025,1,18,32,35,98.10000000000014,149.14999999999986
MA,2024-2025,2,19,33,36,97,149.04999999999995
MA,2024-2025,3,18,32,36,95,150.0999999999999
MA,2024-2025,4,19,34,36.450000000000045,97.10000000000014,138.0999999999999
MA,2024-2025,5,19,34,37,102,150.04999999999995
MA,2024-2025,6,20,33,37,102,147
MA,2024-2025,7,21,34,38,101,142
MA,2024-2025,8,21,35,38,98,137
MA,2024-2025,9,22,36,40,98.10000000000014,134
MA,2024-2025,10,23,38,42,104,146
MA,2024-2025,11,25.75,44,47.450000000000045,122,163.0999999999999
MA,2024-2025,12,34,55,60,150,211.0999999999999
MA,2024-2025,13,44,74,81,199,271.0999999999999
MA,2024-2025,14,59,101,112,274.10000000000014,382.1999999999998
MA,2024-2025,15,80,134,147,371,540.1499999999999
MA,2024-2025,16,104.75,173,190,480.2000000000003,642.2499999999998
MA,2024-2025,17,131,224,246,598.2000000000003,821.2499999999998
MA,2024-2025,18,158,256,283,691.1000000000001,957.05
MA,2024-2025,19,193.75,307,338.45000000000005,837.1000000000001,1151.1
MA,2024-2025,20,209,351,387.45000000000005,956.3000000000004,1292.05
MA,2024-2025,21,240,390,427.45000000000005,1043.4000000000005,1421.2499999999998
MA,2024-2025,22,249,404,446,1082.3000000000004,1505.1999999999998
MA,2024-2025,23,248.75,407,441.9000000000001,1058.2000000000003,1417.1999999999998
MA,2024-2025,24,251.75,410,450,1082,1555.1
MA,2024-2025,25,251,401,436,1051.1000000000001,1468.1999999999998
MA,2024-2025,26,236,394,439,1038.2000000000003,1398.1499999999999
MA,2024-2025,27,226,367,407,1026,1418.2999999999997
MA,2024-2025,28,216,347,379.45000000000005,944.1000000000001,1247
MA,2024-2025,29,200.75,325.5,354,842,1129
MA,2024-2025,30,177,286,314.45000000000005,770,1076.2999999999997
MA,2024-2025,31,155,251.5,272.45000000000005,693.1000000000001,943.1499999999999
MA,2024-2025,32,133,218,238,591.2000000000003,846.0999999999999
MA,2024-2025,33,118.75,191,210.45000000000005,531.4000000000005,730.3499999999997
MA,2024-2025,34,99,165,178,448,641.3999999999996
MA,2024-2025,35,90,147,162.45000000000005,396,553.05
MA,2024-2025,36,78,130,144,358.2000000000003,505.04999999999995
MA,2024-2025,37,69,113,125,300.2000000000003,449.0999999999999
MA,2024-2025,38,61,100,111,278.2000000000003,400.04999999999995
MA,2024-2025,39,53,86.5,94,255.10000000000014,390.2499999999998
MA,2024-2025,40,47,80.5,88,236.10000000000014,336.14999999999986
MA,2024-2025,41,44,72,78,219.10000000000014,308
MA,2024-2025,42,38,68,74,197.10000000000014,296
MA,2024-2025,43,36,61,67,179,274.0999999999999
MA,2024-2025,44,33,58,64,178.10000000000014,254
MA,2024-2025,45,32,54,61,165.20000000000027,247.04999999999995
MA,2024-2025,46,29,50,55,161,244.0999999999999
MA,2024-2025,47,26,44,49,141,215.04999999999995
MA,2024-2025,48,24,41,45,133,182.04999999999995
MA,2024-2025,49,21,37,42,120,174.04999999999995
MA,2024-2025,50,20,35,39,111,178
MA,2024-2025,51,20,34,37,108,156.04999999999995
MA,2024-2025,52,18,31.5,35,106,158
MG,2024-2025,1,919.75,1377.5,1492.45,3545.600000000004,5033.699999999999
MG,2024-2025,2,968.75,1382.5,1513.9,3633.500000000002,5426.799999999999
MG,2024-2025,3,966,1439,1555,4010.600000000001,5523.15
MG,2024-2025,4,999.75,1480.5,1609,4178.1,5792.25
MG,2024-2025,5,1079.5,1604.5,1753.1500000000003,4446.800000000004,6096.15
MG,2024-2025,6,1177,1730.5,1877.9,4509.6,6392.3499999999995
MG,2024-2025,7,1311,1896,2040.45,5020.9000000000015,7373.599999999998
MG,2024-2025,8,1479.75,2174,2359.45,5425.800000000001,8236.5
MG,2024-2025,9,1668,2387,2574.8,6437.100000000004,9380.399999999998
MG,2024-2025,10,1836.25,2734,2965.7000000000003,6885.800000000005,10235.04999999999
MG,2024-2025,11,2155,3135,3383.45,8413.600000000002,11534.349999999997
MG,2024-2025,12,2603.75,3795.5,4079,9917.100000000006,13467.199999999999
MG,2024-2025,13,3204.75,4718.5,5078.9,12057.100000000004,16627.799999999996
MG,2024-2025,14,3936.75,5598.5,6065,14357.700000000003,21961.349999999977
MG,2024-2025,15,4830.5,6816,7430.9,17942.200000000004,26647.15
MG,2024-2025,16,5773.25,8198,8756.2,21326.500000000015,31435.89999999998
MG,2024-2025,17,6810.75,9861,10454.9,26159.5,37743.649999999994
MG,2024-2025,18,7848.75,11339.5,12395.550000000001,29999.800000000017,41864.45
MG,2024-2025,19,9034.75,12935,14064,33660.30000000004,47348.2
MG,2024-2025,20,9502.75,13999.5,15106.150000000001,38649.00000000002,52393.24999999998
MG,2024-2025,21,10650.25,15475.5,16779.75,41073.00000000004,57045.39999999999
MG,2024-2025,22,11305.75,16349,17686.8,43911.200000000004,60596.95
MG,2024-2025,23,11975.5,17358,18804.300000000003,45180.70000000001,62291.49999999999
MG,2024-2025,24,12340,17687,19164.95,47853.90000000001,66373.39999999998
MG,2024-2025,25,12417.5,18473,19773.4,48304.70000000001,66930.89999999998
MG,2024-2025,26,12256.25,17855.5,19322.300000000003,48159.20000000002,66866.85
MG,2024-2025,27,11925,17852.5,18992.2,45844.00000000002,67840.99999999994
MG,2024-2025,28,11918,17384.5,18801.650000000005,43852.20000000001,66225.7
MG,2024-2025,29,11032.5,16166.5,17401.300000000003,41313.5,59432.59999999996
MG,2024-2025,30,10102.5,14418,15514.25,36421.200000000026,53816.4
MG,2024-2025,31,8636,12513.5,13409.5,33225.8,46339.899999999994
MG,2024-2025,32,7381.25,10741,11418.35,26636.000000000015,39230.1
MG,2024-2025,33,6079.75,8747,9497.35,23243.70000000001,33451.14999999999
MG,2024-2025,34,4974.25,7314.5,7901.450000000001,18206.600000000006,25691.65
MG,2024-2025,35,3956.5,5597.5,6105.450000000001,14479.500000000004,21088.1
MG,2024-2025,36,3086,4451,4755.25,11525.900000000001,15291.199999999995
MG,2024-2025,37,2509.25,3541,3828.45,9305.900000000005,13754.65
MG,2024-2025,38,1972,2851.5,3071.3500000000004,7028.700000000001,10226.649999999996
MG,2024-2025,39,1633.25,2356.5,2563.1500000000005,5951.700000000003,8522.349999999999
MG,2024-2025,40,1342.75,1982,2128,4909.0000000000055,6862.65
MG,2024-2025,41,1148,1631,1765,4226.000000000001,6057.0999999999985
MG,2024-2025,42,1017.75,1441.5,1532.9,3570.3000000000015,5135.05
MG,2024-2025,43,930.75,1361.5,1461.8000000000002,3324.600000000002,4845.249999999996
MG,2024-2025,44,875,1272,1368.9,3173.800000000001,4566.149999999998
MG,2024-2025,45,817.75,1195.5,1295.45,3063.3000000000006,4352.649999999996
MG,2024-2025,46,813,1172.5,1271,3067.4000000000005,4398.3499999999985
MG,2024-2025,47,834,1194,1289.8000000000002,3062.9000000000015,4144.4
MG,2024-2025,48,834,1207,1309.45,3057.2,4562.049999999999
MG,2024-2025,49,841.75,1253,1344,3291.800000000001,4604.199999999999
MG,2024-2025,50,881.5,1266.5,1382,3320.3,4694.1500000000005
MG,2024-2025,51,899.75,1337,1444.3500000000001,3690.2000000000003,4994.5999999999985
MG,2024-2025,52,907,1364,1482.45,3543.6000000000013,5166.8499999999995
MS,2024-2025,1,140,230,256,729,1029.3499999999997
MS,2024-2025,2,148,250.5,274.45000000000005,799,1125.2999999999997
MS,2024-2025,3,161,272,299,826.3000000000004,1176.7499999999993
MS,2024-2025,4,182,305,334.45000000000005,898.4000000000005,1295.5999999999985
MS,2024-2025,5,190,327.5,366,1068.0000000000014,1546.5499999999995
MS,2024-2025,6,214,365,407,1190.5000000000007,1694.05
MS,2024-2025,7,240,409,453.45000000000005,1198.4000000000005,1826.2999999999997
MS,2024-2025,8,268,443,488,1395.700000000001,2096.25
MS,2024-2025,9,297,518,576,1559.2000000000003,2297.649999999999
MS,2024-2025,10,331,553.5,616.3500000000001,1746.2000000000003,2653.2
MS,2024-2025,11,361.75,626,690.45,1966.2000000000003,2853.8999999999987
MS,2024-2025,12,427.5,720,798,2381.3,3333.7999999999984
MS,2024-2025,13,517,845.5,937.45,2645.4000000000005,3718.999999999999
MS,2024-2025,14,576,1015.5,1113,2916.800000000001,4321.65
MS,2024-2025,15,672,1135.5,1260.3500000000001,3475.800000000001,4803.5
MS,2024-2025,16,748.75,1271,1410.3500000000001,3905.6000000000004,5246.999999999998
MS,2024-2025,17,834.75,1429,1558,4257.900000000004,6055.5
MS,2024-2025,18,960.75,1608.5,1786.1500000000003,4854.300000000001,6860.799999999999
MS,2024-2025,19,1001.25,1674,1863.45,5036,6989.25
MS,2024-2025,20,1120.75,1858,2012,5367.4000000000005,7622.599999999995
MS,2024-2025,21,1087.25,1838,1999.3500000000001,5431.600000000002,7908.999999999996
MS,2024-2025,22,1128.75,1913,2086.45,5845.700000000004,8031.4
MS,2024-2025,23,1111.5,1902.5,2109,5676.100000000013,8157.4
MS,2024-2025,24,1098.75,1953,2160.45,6051.4000000000015,8565.249999999998
MS,2024-2025,25,1092.75,1915.5,2127.25,5646.100000000001,9084.2
MS,2024-2025,26,1098.75,1820,2032.8000000000002,5743.200000000001,7908.049999999999
MS,2024-2025,27,1021,1768.5,1960.9,5529.6,7623.899999999992
MS,2024-2025,28,979.5,1649,1837.7000000000003,5426.500000000002,7418.649999999999
MS,2024-2025,29,879,1516.5,1693.6000000000004,4440,6721.999999999998
MS,2024-2025,30,806.25,1372.5,1501.3500000000001,4276.6,6503.949999999999
MS,2024-2025,31,715.75,1221.5,1363.7000000000003,3812.300000000003,5337.449999999999
MS,2024-2025,32,606.75,1056.5,1171.9,3207.1000000000004,4751.05
MS,2024-2025,33,503.75,895,995.45,2860.1000000000004,4011.449999999999
MS,2024-2025,34,432,732.5,826,2337.6000000000004,3564.3499999999995
MS,2024-2025,35,352.75,616.5,685,1950.1000000000001,2900.299999999998
MS,2024-2025,36,329.75,547.5,595,1630,2352.05
MS,2024-2025,37,265,451,506,1371.9000000000012,2028.05
MS,2024-2025,38,222,394,433.45000000000005,1194.800000000001,1798.1499999999999
MS,2024-2025,39,192.75,314,345,1004.2000000000003,1425
MS,2024-2025,40,174,295,327.45000000000005,902.1000000000001,1352.05
MS,2024-2025,41,158.75,266.5,297,793.1000000000001,1112.199999999999
MS,2024-2025,42,144,244,268,775.2000000000003,1063.2499999999998
MS,2024-2025,43,131,222,244,694.6000000000008,1047.1499999999999
MS,2024-2025,44,125,214.5,237,683.6000000000008,957.05
MS,2024-2025,45,123,208,230,652.1000000000001,926.0999999999999
MS,2024-2025,46,121,202.5,226,643.2000000000003,941.05
MS,2024-2025,47,124,205.5,228.45000000000005,632,898.05
MS,2024-2025,48,121.75,204.5,227,626.1000000000001,946.0999999999999
MS,2024-2025,49,122,209.5,230,654,904
MS,2024-2025,50,122,213,236,625,921.2499999999998
MS,2024-2025,51,126,216,240,632.2000000000003,921.6999999999994
MS,2024-2025,52,130,226,245,672.1000000000001,979.0999999999999
MT,2024-2025,1,121,180,193,426.10000000000014,558
MT,2024-2025,2,127,192,208,461,622.1999999999998
MT,2024-2025,3,140,206,223,513.3000000000004,665.1999999999998
MT,2024-2025,4,159,236,252,557,759.3499999999997
MT,2024-2025,5,179,261,282.45000000000005,631,851.1999999999998
MT,2024-2025,6,203,297,325,755.5000000000007,978.05
MT,2024-2025,7,232,350,373,833,1115.2499999999998
MT,2024-2025,8,255,382.5,414,929,1261.3999999999996
MT,2024-2025,9,288,422,455,1008.3000000000004,1426.6999999999994
MT,2024-2025,10,323.75,474.5,509,1194.1000000000001,1621.1999999999998
MT,2024-2025,11,361.75,532.5,571.9000000000001,1270.5000000000007,1770.1999999999998
MT,2024-2025,12,410.75,609,657.9000000000001,1475.4000000000005,2000.3999999999996
MT,2024-2025,13,480,697,757,1686.0000000000014,2246.2999999999997
MT,2024-2025,14,546.75,816,870.45,1916.1000000000001,2607.7999999999993
MT,2024-2025,15,618.75,877.5,951.45,2102,2778.049999999999
MT,2024-2025,16,695.75,1004,1074.45,2424.2000000000003,3493.5999999999995
MT,2024-2025,17,752.75,1095.5,1167.45,2543.3000000000006,3301.0499999999993
MT,2024-2025,18,807,1144,1235.45,2667.1000000000004,3491.7
MT,2024-2025,19,814,1204,1290.45,2782.800000000001,3507.5999999999995
MT,2024-2025,20,844,1218.5,1315,2761.300000000002,3675.1000000000004
MT,2024-2025,21,830.75,1206,1307.8000000000002,2659.3000000000006,3582.6499999999996
MT,2024-2025,22,841,1231,1328.45,2855.2000000000007,3679.35
MT,2024-2025,23,832.5,1212,1298,2746.9000000000024,3768.2999999999993
MT,2024-2025,24,803,1184,1285,2810.2000000000003,3839.5999999999995
MT,2024-2025,25,814.75,1182,1269.8000000000002,2653.3,3657.0999999999995
MT,2024-2025,26,811,1202,1311.9,2708.2000000000003,3521.099999999999
MT,2024-2025,27,810.75,1168.5,1258,2707.9000000000015,3566.3499999999985
MT,2024-2025,28,806.75,1143,1217,2708.000000000002,3899.6499999999996
MT,2024-2025,29,782,1136,1222,2575.1000000000004,3419.8999999999996
MT,2024-2025,30,737,1084.5,1163,2518.1000000000004,3451.5
MT,2024-2025,31,686.75,1025.5,1107.45,2398,3242.7999999999993
MT,2024-2025,32,666.75,943,1011,2248.300000000002,3023.3999999999987
MT,2024-2025,33,579,836.5,912.45,2021.1000000000001,2842.2
MT,2024-2025,34,514,758,811.3500000000001,1756.2000000000003,2350.049999999999
MT,2024-2025,35,457,659,709.45,1623.3000000000004,2135.2
MT,2024-2025,36,393,577,622.45,1396.1000000000001,1901.1499999999999
MT,2024-2025,37,344,498,534.45,1205.700000000001,1675.2499999999998
MT,2024-2025,38,288,440,473,1060,1456.1499999999999
MT,2024-2025,39,258.75,383,414,904.2000000000003,1211.2499999999998
MT,2024-2025,40,234,339,364,799.2000000000003,1118.05
MT,2024-2025,41,198.75,296.5,319,704.1000000000001,995.0999999999999
MT,2024-2025,42,181,266.5,288,607.1000000000001,840.3499999999997
MT,2024-2025,43,164,238,258,600.1000000000001,812.2999999999997
MT,2024-2025,44,148,216,233.45000000000005,528,745.2499999999998
MT,2024-2025,45,136,201.5,217,465.3000000000004,652.1999999999998
MT,2024-2025,46,125.75,188,204,446,623
MT,2024-2025,47,119,179.5,195,427,587
MT,2024-2025,48,115.75,170,181,399.10000000000014,580.1999999999998
MT,2024-2025,49,110.75,163,176,402.10000000000014,542.2499999999998
MT,2024-2025,50,111,161,174.45000000000005,404.10000000000014,517.1499999999999
MT,2024-2025,51,111,163,176,396.10000000000014,549.05
MT,2024-2025,52,117,171,182,412,569.05
PA,2024-2025,1,74,107,115,222,287.2499999999998
PA,2024-2025,2,74,108,115,211,273.14999999999986
PA,2024-2025,3,77,108,115,223.10000000000014,291
PA,2024-2025,4,76,108,114,228.10000000000014,291.0999999999999
PA,2024-2025,5,81,116,124,245,315.04999999999995
PA,2024-2025,6,88,124,132,257.10000000000014,324.04999999999995
PA,2024-2025,7,90,131,139,270.10000000000014,348
PA,2024-2025,8,96,138,146,283,364.14999999999986
PA,2024-2025,9,98,138.5,150,303,389.2499999999998
PA,2024-2025,10,101,148,158,314.10000000000014,402.0999999999999
PA,2024-2025,11,112,160,172,345.10000000000014,450
PA,2024-2025,12,132,189,201,392,521.1499999999999
PA,2024-2025,13,168,238,252,481,599.05
PA,2024-2025,14,213,302,323.45000000000005,620.1000000000001,793.05
PA,2024-2025,15,269,380.5,404,768.2000000000003,1020.1999999999998
PA,2024-2025,16,310,451,487.45000000000005,920.3000000000004,1210.2499999999998
PA,2024-2025,17,363,515.5,553.45,1067.1000000000001,1350.05
PA,2024-2025,18,396.75,577,610.45,1149,1427
PA,2024-2025,19,414.75,595.5,634.45,1216.2000000000003,1537.05
PA,2024-2025,20,423.75,605,653.45,1186,1544.2499999999998
PA,2024-2025,21,429,597,640,1197.2000000000003,1534.7999999999993
PA,2024-2025,22,421,597,637,1199.1000000000001,1537.2999999999997
PA,2024-2025,23,402,573,609,1141.3000000000004,1504.1
PA,2024-2025,24,388.75,552,586,1130.3000000000004,1389.2499999999998
PA,2024-2025,25,364.75,524,561,1079.1000000000001,1352.8499999999992
PA,2024-2025,26,346.75,495.5,531,1007.5000000000007,1252.05
PA,2024-2025,27,332,467,498,946.1000000000001,1199.1
PA,2024-2025,28,307.75,439,471,880.1000000000001,1164.05
PA,2024-2025,29,284,408,435,830.1000000000001,1098.05
PA,2024-2025,30,268,377,405.45000000000005,758.1000000000001,968
PA,2024-2025,31,245,348,374,707.1000000000001,873.2499999999998
PA,2024-2025,32,228,321,342,652.2000000000003,817.1499999999999
PA,2024-2025,33,204.75,285,305.45000000000005,575.2000000000003,750.0999999999999
PA,2024-2025,34,180.75,257,273,511.10000000000014,667
PA,2024-2025,35,166,234.5,250,482,632.05
PA,2024-2025,36,144,207,221,418,529.05
PA,2024-2025,37,135,188,200,395,508.1999999999998
PA,2024-2025,38,122,172,183,354,453
PA,2024-2025,39,112.75,159,171,316,399.0999999999999
PA,2024-2025,40,103,144,154,305,379
PA,2024-2025,41,97,142.5,151,292.10000000000014,373
PA,2024-2025,42,96,138,147,289,373.04999999999995
PA,2024-2025,43,96,135.5,144,281,356.04999999999995
PA,2024-2025,44,96,134,143,281,354.04999999999995
PA,2024-2025,45,92,130,138,269.2000000000003,346
PA,2024-2025,46,88,126,135,256.10000000000014,329.04999999999995
PA,2024-2025,47,87,120,129,236,319
PA,2024-2025,48,81,119,128,246.10000000000014,317.14999999999986
PA,2024-2025,49,81,116,122,241.20000000000027,303.04999999999995
PA,2024-2025,50,78.75,115,122,226,298.14999999999986
PA,2024-2025,51,78,112,120,226.10000000000014,293
PA,2024-2025,52,77,107,115,220.10000000000014,287
PB,2024-2025,1,103,167,182,459,626.3999999999996
PB,2024-2025,2,93,153,169,409.10000000000014,558.1999999999998
PB,2024-2025,3,86,141,156,387.10000000000014,514.4499999999996
PB,2024-2025,4,79,135,148,353,462.0999999999999
PB,2024-2025,5,79,127,140,349.40000000000055,469
PB,2024-2025,6,76,123.5,134,312.2000000000003,438.2499999999998
PB,2024-2025,7,71,116,127,310,430.1999999999998
PB,2024-2025,8,68,117.5,127,306.10000000000014,419.1999999999998
PB,2024-2025,9,68,114,127,305,414
PB,2024-2025,10,68,116,127,317.10000000000014,423.04999999999995
PB,2024-2025,11,75,119,133,332.2000000000003,447.4499999999996
PB,2024-2025,12,79.75,129,142,358,495
PB,2024-2025,13,88,144,158.45000000000005,383,512.05
PB,2024-2025,14,98,160,173.45000000000005,436,573
PB,2024-2025,15,112,183,199,472.3000000000004,662.1499999999999
PB,2024-2025,16,125,206.5,226.45000000000005,552.1000000000001,728
PB,2024-2025,17,148.75,244,269,650.1000000000001,902.2499999999998
PB,2024-2025,18,180,285,309.45000000000005,731,1009.1499999999999
PB,2024-2025,19,206,330,361,910,1237
PB,2024-2025,20,242,391.5,432,1004.2000000000003,1355.6999999999994
PB,2024-2025,21,276,441,485.45000000000005,1117.4000000000005,1541.2499999999998
PB,2024-2025,22,308,500,549.45,1293.2000000000003,1682.5999999999995
PB,2024-2025,23,349,552,602,1404.1000000000029,1992.7999999999993
PB,2024-2025,24,358,578,642.45,1509.3000000000004,1952.05
PB,2024-2025,25,384,607.5,661.45,1567.2000000000003,2144.05
PB,2024-2025,26,374,611.5,675,1651.2000000000016,2305.3999999999987
PB,2024-2025,27,404,643.5,700.45,1710.4000000000005,2338.6999999999994
PB,2024-2025,28,391,644.5,699,1702.2000000000003,2298.6999999999994
PB,2024-2025,29,397.75,640,689,1717.2000000000003,2253.0999999999985
PB,2024-2025,30,399.75,659,723.45,1749.5000000000007,2499.999999999999
PB,2024-2025,31,417,673,735.9000000000001,1853.3000000000004,2474.1499999999987
PB,2024-2025,32,405.75,669,724,1748.3000000000004,2431.05
PB,2024-2025,33,391.5,642,696.45,1679.2000000000003,2229.5499999999993
PB,2024-2025,34,389.75,618,682,1597.3000000000004,2196.1499999999996
PB,2024-2025,35,370,589,651.45,1519.6000000000035,2039.3999999999996
PB,2024-2025,36,342,558,610.45,1408.9000000000012,2134.1
PB,2024-2025,37,328,532,581,1357.4000000000005,1915.049999999999
PB,2024-2025,38,319,501,546,1342.700000000001,1793.6499999999994
PB,2024-2025,39,296,478,522,1297.3000000000004,1641.05
PB,2024-2025,40,282,459,505.45000000000005,1143.3000000000004,1575.2999999999997
PB,2024-2025,41,269,427.5,465,1113.0000000000014,1537.6499999999994
PB,2024-2025,42,250,403.5,435.45000000000005,1050.1000000000001,1432.5499999999995
PB,2024-2025,43,228.75,371,412,990.2000000000003,1342.1999999999998
PB,2024-2025,44,210,351,379,921.1000000000001,1229.1499999999999
PB,2024-2025,45,197,331,359,837.1000000000001,1117.5999999999985
PB,2024-2025,46,188,305,330.45000000000005,802.1000000000001,1059.3499999999997
PB,2024-2025,47,171,270,300,700,971
PB,2024-2025,48,154,251,279,683,984
PB,2024-2025,49,143,233.5,257,603,827.5499999999995
PB,2024-2025,50,133,221.5,243,582.4000000000005,827
PB,2024-2025,51,120,195,213,516.1000000000001,698.0999999999999
PB,2024-2025,52,109,181,198,459.10000000000014,606.3499999999997
PE,2024-2025,1,334.75,531,581,1427.4000000000005,1933.3499999999997
PE,2024-2025,2,331.75,536.5,587.45,1452.1000000000001,1994.6999999999994
PE,2024-2025,3,319,513.5,555.45,1388.2000000000003,1797.05
PE,2024-2025,4,319.5,509,563,1374.3000000000004,1886.3999999999996
PE,2024-2025,5,318.75,509,554,1328.3000000000004,1837.2499999999998
PE,2024-2025,6,309,489,534.45,1301,1823
PE,2024-2025,7,300,494.5,544.45,1253.1000000000001,1772.5999999999995
PE,2024-2025,8,302,497,535,1361.5000000000007,1796.2999999999997
PE,2024-2025,9,308.75,504,549,1316.4000000000005,1800.1999999999998
PE,2024-2025,10,318,504,556.9000000000001,1371.1000000000001,1809.2999999999997
PE,2024-2025,11,324,526.5,575.45,1329.1000000000001,1765.2999999999997
PE,2024-2025,12,344,553.5,599,1406.3000000000004,1990.05
PE,2024-2025,13,357.75,565,615,1412.3000000000004,1968.2499999999989
PE,2024-2025,14,378,606.5,656,1527.6000000000008,2021.1999999999998
PE,2024-2025,15,415,658,725,1661.1000000000001,2202.2999999999997
PE,2024-2025,16,454,734,809.45,1903.2000000000003,2488.2
PE,2024-2025,17,495,802.5,877.45,1981.5000000000007,2565.0499999999997
PE,2024-2025,18,544,893,980,2281.3,3086.3999999999996
PE,2024-2025,19,623.75,981,1084.45,2591.3000000000006,3419.3
PE,2024-2025,20,688,1103,1213.45,2743.4000000000046,3587.3999999999996
PE,2024-2025,21,749.75,1181,1298.45,2986.1000000000004,4128.1
PE,2024-2025,22,808,1274,1390.9,3316.300000000002,4424.299999999999
PE,2024-2025,23,863.75,1364.5,1489,3371.600000000005,4617.65
PE,2024-2025,24,946.75,1488.5,1609.45,3592.3,4961.149999999998
PE,2024-2025,25,947.75,1484.5,1636,3856.600000000001,5038.05
PE,2024-2025,26,993.5,1571.5,1725.45,3871.3000000000006,5212.8499999999995
PE,2024-2025,27,1047.25,1596,1729.3500000000001,4170.9000000000015,5637.0999999999985
PE,2024-2025,28,1091,1676,1835.45,4153.3,5435.749999999998
PE,2024-2025,29,1086.5,1718,1881.45,4354.100000000003,6093.049999999999
PE,2024-2025,30,1087.75,1688.5,1836.45,4366.1,5873.25
PE,2024-2025,31,1068.75,1709.5,1844.45,4332.3,5836.05
PE,2024-2025,32,1041.75,1667.5,1800.45,4043.4000000000005,5346.299999999999
PE,2024-2025,33,1018.25,1586,1719,3908.600000000001,5228.9
PE,2024-2025,34,967.5,1473.5,1625,3718.600000000001,5045.499999999999
PE,2024-2025,35,910,1429,1531.45,3711.900000000005,5001.749999999999
PE,2024-2025,36,862,1339.5,1476.8000000000002,3641.800000000001,4807.5999999999985
PE,2024-2025,37,779,1277.5,1397,3245.2,4434.199999999999
PE,2024-2025,38,777,1219,1312,3105.3,4153.5999999999985
PE,2024-2025,39,703.75,1112.5,1220.9,2953.5000000000005,3809.2
PE,2024-2025,40,651.5,1025,1118,2624.500000000001,3606.099999999998
PE,2024-2025,41,591,994.5,1100.7000000000003,2607.4000000000005,3463.8999999999996
PE,2024-2025,42,575.75,898,983.3500000000001,2342.7000000000007,3167.6499999999987
