uf,season,week,P25,P50,P75,P90,P95
GO,2022-2023,24,3190.25,4243.5,5454.25,7216.800000000003,8961.849999999999
GO,2022-2023,25,3229.5,4178.5,5466.75,7196.3,8803.699999999999
GO,2022-2023,26,3214,4166.5,5504.5,7300.700000000001,8683.949999999999
GO,2022-2023,27,3214.5,4198,5538.75,7107.4000000000005,8629
GO,2022-2023,28,3174,4141.5,5444,7206.100000000004,8505.449999999999
GO,2022-2023,29,3148.75,4101,5370,7052.200000000001,8566.55
GO,2022-2023,30,3027,3877,5059.75,6630.500000000001,7814.449999999999
GO,2022-2023,31,2822,3708.5,4845,6292.3,7506.749999999999
GO,2022-2023,32,2600.75,3352,4405,5601.2,6653.699999999999
GO,2022-2023,33,2289.75,3035,3956.25,5092.200000000001,6118.749999999998
GO,2022-2023,34,2026.75,2605,3475,4535.700000000001,5326.1500000000005
GO,2022-2023,35,1712,2238.5,2948.25,3760.2000000000003,4622.45
GO,2022-2023,36,1463.75,1895,2534.75,3322.000000000001,3981.099999999999
GO,2022-2023,37,1207.5,1558.5,2132.25,2835.800000000001,3470.05
GO,2022-2023,38,1015,1325,1748.5,2269.1000000000004,2737.0999999999995
GO,2022-2023,39,836,1094,1454.75,1939.4000000000005,2355.3
GO,2022-2023,40,699.75,917,1212.25,1613.1000000000001,1921.05
GO,2022-2023,41,593.75,781,1037.25,1410,1676
GO,2022-2023,42,515.75,682.5,888,1219.1000000000001,1451.7999999999993
GO,2022-2023,43,464,607,829.5,1079.1000000000001,1301.05
GO,2022-2023,44,428.75,554,750.25,964,1165.05
GO,2022-2023,45,401,528.5,696.25,903.1000000000001,1090.1499999999999
GO,2022-2023,46,385,504.5,674,883.1000000000001,1102
GO,2022-2023,47,368,485,638,855.1000000000001,1008
GO,2022-2023,48,365,485,650,854.1000000000001,1045.1
GO,2022-2023,49,367,488.5,656,877.2000000000003,1041.1999999999998
GO,2022-2023,50,372,497,659,886,1081.4499999999996
GO,2022-2023,51,389,511,685,916.700000000001,1110.1999999999998
GO,2022-2023,52,396,522,703.25,930.2000000000003,1118.1499999999999
MA,2022-2023,1,13,24,43,76.10000000000014,109.09999999999991
MA,2022-2023,2,13,25,47,83.10000000000014,126
MA,2022-2023,3,13,23,43.25,79,110.04999999999995
MA,2022-2023,4,13,25,43,77,109
MA,2022-2023,5,13,25,45,76,108
MA,2022-2023,6,14,25,46,80,115
MA,2022-2023,7,15,27,48,88,123.04999999999995
MA,2022-2023,8,16,28,51,87,129.04999999999995
MA,2022-2023,9,17,31,55,98.10000000000014,133
MA,2022-2023,10,20,35,61,106.10000000000014,165.04999999999995
MA,2022-2023,11,23,41,73,130,183.04999999999995
MA,2022-2023,12,29,50,88,153,232
MA,2022-2023,13,37,64,119,211,316
MA,2022-2023,14,46,84,152,268.10000000000014,391.14999999999986
MA,2022-2023,15,60,110,195.25,365.10000000000014,529.0999999999999
MA,2022-2023,16,75,132,250.25,432.10000000000014,634.1499999999999
MA,2022-2023,17,92,165.5,301.25,549,777
MA,2022-2023,18,106,194,346.25,617,880.0999999999999
MA,2022-2023,19,122,217,382,684.4000000000005,995.4499999999996
MA,2022-2023,20,127,226,412.25,709.4000000000005,980.05
MA,2022-2023,21,134,238,411.25,769,1151.2999999999997
MA,2022-2023,22,132.75,236,404,716,1016.1999999999998
MA,2022-2023,23,129,223,395.25,661.1000000000001,956.3999999999996
MA,2022-2023,24,126,213,376,642.2000000000003,999.05
MA,2022-2023,25,119,206.5,377.25,626.3000000000004,921
MA,2022-2023,26,122,209,356,643.6000000000008,948.05
MA,2022-2023,27,119,211.5,362.5,645.5000000000007,1016.1499999999999
MA,2022-2023,28,123,206,362.25,620.1000000000001,879.0999999999999
MA,2022-2023,29,118,203,351,630,930.05
MA,2022-2023,30,108,193,338.25,578.3000000000004,830.1999999999998
MA,2022-2023,31,101,176,320.25,564.2000000000003,801.2999999999997
MA,2022-2023,32,97,160,276,492.10000000000014,715
MA,2022-2023,33,82,142,248,430,640.2499999999998
MA,2022-2023,34,70,123,218,378,565.0999999999999
MA,2022-2023,35,62,107,187,320.10000000000014,452.2999999999997
MA,2022-2023,36,55,96,166,285,403.1999999999998
MA,2022-2023,37,49,83,144.25,246,359
MA,2022-2023,38,40,69,126.25,222.10000000000014,321
MA,2022-2023,39,37,64,110,197,288.0999999999999
MA,2022-2023,40,32,56,101,178.10000000000014,248.0999999999999
MA,2022-2023,41,29,50,91,174,237.04999999999995
MA,2022-2023,42,27,47,84,150,212.04999999999995
MA,2022-2023,43,24,44,83,145.10000000000014,211.04999999999995
MA,2022-2023,44,23,40,73,127,171
MA,2022-2023,45,20,37,67.25,122,171
MA,2022-2023,46,19,34,65,117,166
MA,2022-2023,47,18,33,61,112,161.19999999999982
MA,2022-2023,48,17,31,56,102.10000000000014,161.04999999999995
MA,2022-2023,49,15,29,53,97.10000000000014,141.04999999999995
MA,2022-2023,50,14,27,51,86,132.04999999999995
MA,2022-2023,51,13.75,25,46,83,118
MA,2022-2023,52,13,24,43,82.10000000000014,121
MG,2022-2023,1,247,371,644.5,1304.5000000000007,2257.2499999999995
MG,2022-2023,2,266,395,679.75,1343.1000000000001,2585.2499999999995
MG,2022-2023,3,284,420,709.25,1440.3000000000004,2503.45
MG,2022-2023,4,301,453,790,1482.1000000000015,2705.0999999999995
MG,2022-2023,5,338,505.5,878.25,1765.1000000000015,2874.049999999999
MG,2022-2023,6,360,545,929,1821.6000000000022,3283.45
MG,2022-2023,7,419,625.5,1049.25,2038.3000000000004,3457.849999999999
MG,2022-2023,8,471,697.5,1174.5,2387.3000000000006,4296.999999999999
MG,2022-2023,9,522,799.5,1352.25,2587.6000000000013,4578.049999999999
MG,2022-2023,10,607,916.5,1492.25,2790.4000000000015,4980.299999999999
MG,2022-2023,11,682,1026,1760,3391.4000000000005,5944.1
MG,2022-2023,12,833.75,1236,2021.25,3811.4000000000005,6443.849999999998
MG,2022-2023,13,1006.75,1479.5,2476.25,4568.400000000003,7931.999999999989
MG,2022-2023,14,1218.75,1797,2958.5,5427.000000000001,8328.699999999999
MG,2022-2023,15,1439.75,2092,3341.25,6122.2,8886.39999999999
MG,2022-2023,16,1704,2450,3932.25,7012.700000000003,10982.099999999991
MG,2022-2023,17,1965,2773,4445.25,8249.900000000012,12759.649999999998
MG,2022-2023,18,2265,3208.5,5122.25,9790.800000000008,17250.899999999994
MG,2022-2023,19,2480,3568,5727,10596.50000000001,17187.95
MG,2022-2023,20,2794.5,3987,6377,12379.100000000002,19605.39999999999
MG,2022-2023,21,2919.75,4290,7040.75,12779.800000000003,21384.049999999996
MG,2022-2023,22,3187.75,4529.5,7247.25,14148.100000000008,23570.849999999995
MG,2022-2023,23,3300.5,4790,7543.25,14975.300000000005,25557.799999999996
MG,2022-2023,24,3495,5023,8573.75,15900.000000000007,24141.64999999999
MG,2022-2023,25,3622,5326.5,8487.75,16097.100000000011,25916.549999999985
MG,2022-2023,26,3753,5418,8926,16166.900000000001,24927.999999999993
MG,2022-2023,27,3736,5566.5,8810,17006.40000000001,25788.249999999985
MG,2022-2023,28,3693.5,5380.5,8542,15100.600000000002,25248.949999999986
MG,2022-2023,29,3653,5228,8462.75,15540.000000000002,23154.449999999997
MG,2022-2023,30,3356,4812.5,7756.5,14310.500000000002,20432.64999999999
MG,2022-2023,31,2981,4416,6933,12809.300000000007,21187.249999999993
MG,2022-2023,32,2552.5,3633,5903.25,10689.400000000001,16748.799999999996
MG,2022-2023,33,2087,3054,4825.25,8130.700000000001,14171.749999999993
MG,2022-2023,34,1682,2402,3900,6626.2,10993.699999999997
MG,2022-2023,35,1308.5,1904,2954,5362.800000000006,9205.349999999999
MG,2022-2023,36,1036.5,1479.5,2349,4228.400000000002,7016.699999999999
MG,2022-2023,37,807,1166,1816.75,3302.200000000003,5613.549999999998
MG,2022-2023,38,642.75,918,1435.25,2682,4279.149999999998
MG,2022-2023,39,501,708.5,1123,2042.4000000000005,3316.999999999999
MG,2022-2023,40,410,594.5,985.25,1708.3000000000004,2850.2499999999986
MG,2022-2023,41,345,498.5,777,1384.2000000000003,2271.15
MG,2022-2023,42,295,426,671,1207.1000000000001,1998.3999999999987
MG,2022-2023,43,271,389.5,616,1113.6000000000008,1862.05
MG,2022-2023,44,244,350,554,976.1000000000001,1632.1499999999999
MG,2022-2023,45,227,331,528.25,953.3000000000004,1657.1999999999998
MG,2022-2023,46,217,322,511,940.4000000000005,1534.4999999999995
MG,2022-2023,47,218,312,492.25,923.700000000001,1591.5999999999995
MG,2022-2023,48,211,313,506,1023.4000000000005,1616.3999999999996
MG,2022-2023,49,217,325,542.25,1012.1000000000001,1561.8999999999983
MG,2022-2023,50,220,325,536,1098,1723.3999999999996
MG,2022-2023,51,227.75,334,557.5,1117.800000000001,2185.4499999999994
MG,2022-2023,52,239,352,605.25,1241.6000000000008,2132.149999999998
MS,2022-2023,1,44.75,90,204.25,476.10000000000014,833.2999999999997
MS,2022-2023,2,49,104,227,493.3000000000004,968.8999999999992
MS,2022-2023,3,57,121,269.25,629,1059.2499999999998
MS,2022-2023,4,64,134.5,302,680.8000000000011,1149
MS,2022-2023,5,73,160,384,846.4000000000005,1509.1999999999998
MS,2022-2023,6,90,190.5,406.25,992.1000000000001,1647.1499999999999
MS,2022-2023,7,104,218,488.5,1136.4000000000005,1969.1999999999998
MS,2022-2023,8,120,252,559.25,1291.3000000000004,2224.1
MS,2022-2023,9,128,285,652.25,1519.1000000000001,2752.9499999999985
MS,2022-2023,10,150,328,718.25,1578.2000000000003,2933.999999999998
MS,2022-2023,11,167,358,851,1885,3313.699999999999
MS,2022-2023,12,196,407.5,929.25,2054.4000000000005,3791.3499999999985
MS,2022-2023,13,229.75,472,1040.75,2462.1000000000004,4586.299999999999
MS,2022-2023,14,252,539,1187,2789.0000000000014,4988.649999999999
MS,2022-2023,15,298,603,1325,3135.9000000000037,5523.949999999999
MS,2022-2023,16,322,663.5,1426.25,3333,5920.399999999999
MS,2022-2023,17,352.5,719.5,1565.25,3672.2000000000016,6520.999999999996
MS,2022-2023,18,373.25,768,1758,3589.400000000002,5938.999999999998
MS,2022-2023,19,397.75,787.5,1683,3736.7000000000025,6556.149999999998
MS,2022-2023,20,405,814.5,1829.25,3896.200000000007,6943.599999999998
MS,2022-2023,21,397.75,829,1865.75,4041,6671.2999999999975
MS,2022-2023,22,417,839,1810.75,4097.800000000005,7110.849999999995
MS,2022-2023,23,405,839.5,1863.5,3949.5000000000005,7095.249999999991
MS,2022-2023,24,389,830.5,1845.75,4274.100000000004,7282.049999999999
MS,2022-2023,25,387,802.5,1805.75,3792.700000000005,7229.8499999999985
MS,2022-2023,26,366,761.5,1715.25,4000.800000000001,7022.95
MS,2022-2023,27,350,725.5,1612,3632.500000000001,5900.549999999999
MS,2022-2023,28,308.75,686,1511,3270.3,5454.849999999997
MS,2022-2023,29,294.5,615,1385.5,3071.1000000000004,5228.499999999997
MS,2022-2023,30,258,551.5,1223.25,2713.0000000000014,4723.249999999998
MS,2022-2023,31,222,480,1134.25,2584.600000000001,4393.5999999999995
MS,2022-2023,32,192,412.5,911,1883,3570
MS,2022-2023,33,164,351.5,775,1842.2000000000003,3463.5999999999967
MS,2022-2023,34,137,286,650.25,1422.5000000000007,2298.049999999999
MS,2022-2023,35,115.75,233,540.25,1223.1000000000001,2235.3499999999985
MS,2022-2023,36,97,201,436.25,987.3000000000004,1620
MS,2022-2023,37,83,172,390,905.3000000000004,1499.199999999999
MS,2022-2023,38,68,138,309,712.3000000000004,1393.3999999999996
MS,2022-2023,39,58,119,265,612.5000000000007,1194
MS,2022-2023,40,49,103,225,559.3000000000004,918.0999999999999
MS,2022-2023,41,46,93,204.25,458.2000000000003,793.2999999999997
MS,2022-2023,42,39,81,182.25,437.10000000000014,750.1499999999999
MS,2022-2023,43,36,76,170,383.3000000000004,630.1999999999998
MS,2022-2023,44,34,69,150,346.3000000000004,622.6999999999994
MS,2022-2023,45,32,63,144,326.10000000000014,566
MS,2022-2023,46,31,63,139.25,327.10000000000014,563
MS,2022-2023,47,30,62,140,309.10000000000014,609.0999999999999
MS,2022-2023,48,31,64,137,320,548
MS,2022-2023,49,31,66,135,324.10000000000014,560
MS,2022-2023,50,33,69,155,332.2000000000003,585.2999999999997
MS,2022-2023,51,38,74,159,368.10000000000014,698.3499999999997
MS,2022-2023,52,39,79,179,437,758.6499999999994
MT,2022-2023,1,61,91,138,224.10000000000014,304.2499999999998
MT,2022-2023,2,66,99,155,251.3000000000004,350.04999999999995
MT,2022-2023,3,75,113,178.25,285.10000000000014,395.14999999999986
MT,2022-2023,4,87,130,209,338,474
MT,2022-2023,5,102,155,243.25,394.10000000000014,552.5999999999995
MT,2022-2023,6,121,186,284.25,451,630.05
MT,2022-2023,7,142,216,337.25,530.2000000000003,777.0999999999999
MT,2022-2023,8,164,250,392,659.6000000000008,922.9999999999991
MT,2022-2023,9,186,287,455,755.2000000000003,1116.1
MT,2022-2023,10,209,321,502,850,1213.1
MT,2022-2023,11,236,353.5,562,900.1000000000001,1266.3499999999997
MT,2022-2023,12,261,399,629.25,1012.4000000000005,1436.1499999999999
MT,2022-2023,13,299,455.5,707,1151.1000000000001,1605
MT,2022-2023,14,343.5,513.5,797.25,1302.700000000001,1754.7499999999993
MT,2022-2023,15,373.75,564,865.25,1468.1000000000001,2027.1
MT,2022-2023,16,404.75,606,927.25,1480.3000000000004,2135.1499999999996
MT,2022-2023,17,432,643.5,978.5,1570,2264.3999999999996
MT,2022-2023,18,464,681.5,1042.5,1597.0000000000014,2230.2
MT,2022-2023,19,459,684.5,1088.25,1756.1000000000015,2416.6999999999994
MT,2022-2023,20,451.75,682.5,1047.25,1666.6000000000022,2370.3999999999996
MT,2022-2023,21,465.75,681.5,1050.25,1627.5000000000007,2285.4499999999994
MT,2022-2023,22,452,672,1038.25,1587.2000000000016,2249.0999999999995
MT,2022-2023,23,432,646,984.25,1517.1000000000001,2130.4999999999995
MT,2022-2023,24,421.75,621.5,949.5,1511.3000000000004,2159.25
MT,2022-2023,25,396,604,919.5,1466.1000000000015,2071.25
MT,2022-2023,26,389,578,872.5,1408.1000000000001,1924.2499999999998
MT,2022-2023,27,382,568.5,860,1374.4000000000005,1975.5499999999995
MT,2022-2023,28,364,555,865,1362.1000000000001,1848.2499999999998
MT,2022-2023,29,355,530,848,1337.2000000000003,1888.3499999999997
MT,2022-2023,30,341.75,507,799,1328.1000000000001,1780.2499999999998
MT,2022-2023,31,318,473,781.5,1225.1000000000001,1693.05
MT,2022-2023,32,299.75,460.5,710.25,1180.2000000000003,1731.1999999999998
MT,2022-2023,33,267,405.5,657,1062.4000000000005,1556.1
MT,2022-2023,34,246,380,578.25,924.1000000000001,1371.999999999999
MT,2022-2023,35,219.75,330,512,861.4000000000005,1177.1
MT,2022-2023,36,187,292,464.25,748.4000000000005,1105.6499999999994
MT,2022-2023,37,163,250,401.25,670.2000000000003,924.05
MT,2022-2023,38,136,213,347.5,577.1000000000001,847.8999999999992
MT,2022-2023,39,122,188,287,470.2000000000003,655.05
MT,2022-2023,40,105,161,257,419.10000000000014,624.1499999999999
MT,2022-2023,41,91,136,218,352.10000000000014,504.04999999999995
MT,2022-2023,42,82,121,191,300.2000000000003,412.3499999999997
MT,2022-2023,43,71,109,171,280,378
MT,2022-2023,44,65,99.5,153.25,242.10000000000014,349.2999999999997
MT,2022-2023,45,61,91,139.25,218,296.04999999999995
MT,2022-2023,46,56,84,128,208.10000000000014,281.0999999999999
MT,2022-2023,47,54,81,127,201.10000000000014,274.3499999999997
MT,2022-2023,48,51.75,76.5,119,188,263
MT,2022-2023,49,50,75,114,189,257.0999999999999
MT,2022-2023,50,51,76,119,180,256.04999999999995
MT,2022-2023,51,52,78,119,187,268.0999999999999
MT,2022-2023,52,56,81,123,197,262
PA,2022-2023,1,31,44.5,62,90,113
PA,2022-2023,2,32,46,67,96,122.04999999999995
PA,2022-2023,3,34,50,71,98,125
PA,2022-2023,4,37,53,75,108,138.04999999999995
PA,2022-2023,5,40,58,83,119,161
PA,2022-2023,6,43,63.5,91,130,168
PA,2022-2023,7,49,70,104,156,202.04999999999995
PA,2022-2023,8,53,77,115,164.10000000000014,216.04999999999995
PA,2022-2023,9,56,82,120,182,230.04999999999995
PA,2022-2023,10,60,87,129,195.10000000000014,260.04999999999995
PA,2022-2023,11,63,90.5,137,201.20000000000027,274.49999999999955
PA,2022-2023,12,70.75,102,150,218.10000000000014,283.0999999999999
PA,2022-2023,13,82,121,174,255.20000000000027,338
PA,2022-2023,14,98,140,206,307,393.04999999999995
PA,2022-2023,15,117,169,250,371.10000000000014,495.14999999999986
PA,2022-2023,16,132,200,292.25,411.10000000000014,530
PA,2022-2023,17,147,218,321,495.10000000000014,642.1499999999999
PA,2022-2023,18,158,230,335,501,641
PA,2022-2023,19,160,240,345,511.10000000000014,686.2499999999998
PA,2022-2023,20,159,233,339,498.10000000000014,625.05
PA,2022-2023,21,160,231,341,493.10000000000014,651.0999999999999
PA,2022-2023,22,152,217,331,489,648.3499999999997
PA,2022-2023,23,143,207.5,305,463.2000000000003,611.3999999999996
PA,2022-2023,24,134,197,289.25,425,560.1499999999999
PA,2022-2023,25,128,181,274.25,411,532.1499999999999
PA,2022-2023,26,116,175,258.25,385,511.3499999999997
PA,2022-2023,27,117,171,249,369,490.14999999999986
PA,2022-2023,28,108,157,239,354.10000000000014,452.04999999999995
PA,2022-2023,29,102,150,224,338.2000000000003,436
PA,2022-2023,30,100,146,215,313.10000000000014,405
PA,2022-2023,31,90,131,192,285,374
PA,2022-2023,32,81,119,176,263.10000000000014,347
PA,2022-2023,33,70,104,154,221,295.1999999999998
PA,2022-2023,34,63,92,135,201,276
PA,2022-2023,35,56,81,119,182.10000000000014,232
PA,2022-2023,36,49,72,106,154,196
PA,2022-2023,37,44,64.5,93,137,187
PA,2022-2023,38,40,58,84,127,162
PA,2022-2023,39,37,54,78.25,110.10000000000014,142
PA,2022-2023,40,35,49,72,103,134.04999999999995
PA,2022-2023,41,33,47,67,98,127
PA,2022-2023,42,32,46,65,95,120
PA,2022-2023,43,32,45,65,93,118.09999999999991
PA,2022-2023,44,32,45,64,94.10000000000014,122.04999999999995
PA,2022-2023,45,31,44,63,93,116
PA,2022-2023,46,30,42,61,88.10000000000014,116
PA,2022-2023,47,29,42,59,85.10000000000014,107
PA,2022-2023,48,28,40,58,80,102
PA,2022-2023,49,28.75,41,58,82,101.04999999999995
PA,2022-2023,50,28,40,58,80,101.04999999999995
PA,2022-2023,51,29,40,58.25,85,106
PA,2022-2023,52,30,42,60,85,108
PB,2022-2023,1,71,126,222,364.10000000000014,554.05
PB,2022-2023,2,65,115,201,335,498.3499999999997
PB,2022-2023,3,60,107,184,316.10000000000014,432.0999999999999
PB,2022-2023,4,55,97,168,291.10000000000014,436.0999999999999
PB,2022-2023,5,52,93,168,289.10000000000014,404.39999999999964
PB,2022-2023,6,50,89,156,285,416.1999999999998
PB,2022-2023,7,50,88,160.25,279.10000000000014,417.0999999999999
PB,2022-2023,8,52,91,163,293.10000000000014,401
PB,2022-2023,9,51,93,163,296.10000000000014,426.04999999999995
PB,2022-2023,10,56,98,172,301.10000000000014,451
PB,2022-2023,11,59,102,175,311.2000000000003,467
PB,2022-2023,12,60,109,183.25,308,463.14999999999986
PB,2022-2023,13,66,114,200,345,490.04999999999995
PB,2022-2023,14,71,125,217.25,381.2000000000003,534
PB,2022-2023,15,83,145,248,431,641.2499999999998
PB,2022-2023,16,91.75,158,282,487.10000000000014,760.1499999999999
PB,2022-2023,17,106,177.5,319.25,510.10000000000014,730
PB,2022-2023,18,115,200,361.25,611,857.1999999999998
PB,2022-2023,19,131,228,402,703.4000000000005,1044
PB,2022-2023,20,150,252.5,447,753.3000000000004,1071.049999999999
PB,2022-2023,21,160.75,280,489,852.1000000000001,1211.3499999999997
PB,2022-2023,22,175,296,531,889.1000000000015,1263.1499999999999
PB,2022-2023,23,188,327,564.25,938.2000000000003,1336.1499999999999
PB,2022-2023,24,196.75,343,611.5,1073.1000000000001,1566.999999999999
PB,2022-2023,25,218,380.5,663,1170.1000000000001,1691.1999999999998
PB,2022-2023,26,233,396,721.25,1270.6000000000008,1844.2999999999997
PB,2022-2023,27,250,437,757,1303.4000000000005,1970.5999999999995
PB,2022-2023,28,277.75,467.5,797,1441.1000000000001,2057.1499999999987
PB,2022-2023,29,274,478.5,857.25,1495.2000000000003,2140.05
PB,2022-2023,30,302.75,526,946.75,1638.0000000000014,2391.1000000000004
PB,2022-2023,31,310,552.5,964.75,1657.2000000000003,2700
PB,2022-2023,32,327,550,970.75,1732.4000000000005,2628.749999999999
PB,2022-2023,33,326,558.5,980.75,1650,2401.4499999999994
PB,2022-2023,34,312,550,953.25,1621.6000000000008,2619.45
PB,2022-2023,35,301,541.5,954.25,1584.2000000000003,2205.999999999999
PB,2022-2023,36,293.75,518.5,904,1545.6000000000008,2243.2
PB,2022-2023,37,286.75,487,835,1482.1000000000001,2185.5999999999995
PB,2022-2023,38,278.75,476,801.25,1456.1000000000015,2076.8499999999976
PB,2022-2023,39,258.75,449.5,778.25,1374.1000000000001,1876.6499999999994
PB,2022-2023,40,243,424,725,1225.0000000000014,1871.8999999999983
PB,2022-2023,41,224,391,671.5,1165.1000000000001,1702.199999999999
PB,2022-2023,42,209,372.5,626,1032.2000000000003,1531.4499999999996
PB,2022-2023,43,201,340.5,602,1047.1000000000001,1421.1999999999998
PB,2022-2023,44,183.75,312.5,551.75,958.1000000000001,1439.05
PB,2022-2023,45,170,285,509.25,907,1294.4499999999996
PB,2022-2023,46,157,266,459,820,1184.1499999999999
PB,2022-2023,47,140,246.5,432.5,716.2000000000003,1038.1499999999999
PB,2022-2023,48,123,215,372,648.2000000000003,989.05
PB,2022-2023,49,111.75,195,345,630,924
PB,2022-2023,50,100,175,314,522,784.4499999999996
PB,2022-2023,51,89,158,277,465.2000000000003,654.3999999999996
PB,2022-2023,52,80,136,242.25,423,606.1499999999999
PE,2022-2023,1,160,303.5,579.25,1138.4000000000005,1719.1499999999999
PE,2022-2023,2,156,288,584,1130,1752.7499999999993
PE,2022-2023,3,161.75,305.5,574.25,1102.1000000000001,1552.2999999999997
PE,2022-2023,4,155,298,587.25,1119.1000000000001,1744.2999999999988
